x_ngram,file_count
x301_x76_x65,36
x258_x7_x30,154
x69_x58_x136,2
x327_x76_x22,2
x64_x69_x58,25
x199_x199_x182,329
x16_x52_x203,254
x206_x207_x142,161
x250_x32_x11,177
x11_x3_x61,346
x16_x17_x191,350
x192_x1_x2,598
x55_x59_x245,124
x10_x12_x183,99
x18_x8_x5,237
x29_x12_x13,28
x176_x186_x192,532
x1_x29_x12,113
x70_x79_x63,4
x71_x72_x203,193
x52_x203_x167,265
x68_x168_x121,26
x63_x15_x5,6
x38_x71_x72,192
x66_x31_x192,545
x7_x16_x301,14
x58_x210_x59,18
x16_x301_x76,15
x35_x36_x51,434
x3_x66_x31,564
x61_x62_x80,356
x54_x176_x158,145
x13_x7_x19,202
x123_x72_x73,216
x32_x11_x33,162
x326_x327_x76,3
x325_x258_x7,138
x62_x80_x3,335
x174_x29_x55,192
x206_x24_x206,229
x24_x25_x16,506
x81_x41_x22,84
x207_x182_x167,271
x207_x198_x74,150
x6_x30_x62,316
x81_x328_x81,72
x78_x253_x6,476
x328_x81_x328,35
x142_x206_x24,39
x21_x68_x78,47
x30_x207_x198,406
x11_x21_x68,84
x25_x16_x17,149
x198_x72_x181,360
x182_x167_x11,139
x181_x142_x206,26
x253_x6_x7,483
x6_x30_x207,111
x30_x207_x182,345
x328_x81_x41,45
x5_x21_x22,788
x206_x24_x25,48
x41_x22_x6,54
x68_x78_x253,206
x9_x12_x50,186
x30_x123_x131,556
x158_x181_x142,56
x13_x7_x45,332
x123_x131_x18,341
x12_x50_x46,341
x183_x31_x192,112
x12_x183_x31,55
x60_x4_x47,193
x174_x29_x11,439
x201_x151_x152,404
x143_x124_x192,517
x258_x30_x123,403
x7_x247_x248,574
x137_x140_x182,557
x158_x73_x72,620
x197_x146_x32,558
x22_x4_x47,470
x157_x143_x124,403
x146_x192_x3,508
x5_x1_x136,377
x136_x13_x7,510
x52_x201_x151,403
x58_x315_x169,446
x6_x16_x17,464
x11_x33_x78,468
x22_x265_x87,436
x73_x72_x203,430
x167_x55_x59,410
x87_x174_x29,437
x168_x186_x192,412
x30_x150_x151,404
x32_x10_x11,770
x131_x170_x9,419
x3_x305_x248,403
x203_x197_x154,404
x208_x203_x197,440
x66_x17_x170,442
x82_x5_x21,120
x16_x52_x201,403
x84_x87_x174,439
x113_x20_x6,405
x59_x97_x58,599
x140_x182_x197,555
x247_x248_x157,403
x25_x16_x31,442
x97_x58_x2,597
x257_x258_x30,403
x21_x58_x29,490
x305_x248_x157,402
x124_x192_x33,403
x170_x5_x3,449
x32_x12_x13,664
x21_x22_x265,435
x1_x136_x13,623
x84_x87_x97,410
x2_x3_x305,403
x33_x168_x186,481
x23_x62_x167,410
x58_x210_x56,249
x248_x157_x143,403
x203_x197_x146,440
x87_x97_x65,406
x1_x136_x15,546
x192_x33_x168,407
x3_x6_x84,258
x210_x56_x82,209
x32_x11_x21,492
x154_x155_x160,403
x11_x3_x305,399
x5_x33_x78,281
x33_x78_x253,472
x22_x66_x17,302
x105_x146_x192,486
x97_x22_x4,377
x37_x7_x84,447
x21_x58_x315,448
x197_x208_x203,439
x158_x203_x197,407
x29_x11_x1,484
x21_x58_x210,257
x9_x11_x33,312
x7_x30_x150,427
x155_x160_x152,403
x31_x32_x12,455
x26_x138_x167,541
x3_x305_x257,403
x305_x257_x258,403
x197_x154_x155,403
x138_x167_x55,404
x182_x197_x208,441
x6_x16_x31,702
x14_x23_x62,413
x65_x65_x239,464
x4_x14_x23,408
x170_x9_x26,403
x9_x26_x138,422
x265_x87_x60,441
x136_x15_x9,554
x8_x137_x140,471
x6_x8_x83,405
x8_x5_x33,265
x123_x131_x170,412
x6_x8_x95,456
x170_x9_x11,466
x315_x169_x76,449
x19_x227_x270,8
x66_x52_x203,80
x101_x9_x11,105
x344_x345_x258,53
x11_x33_x34,103
x72_x181_x182,258
x230_x37_x7,4
x229_x229_x230,5
x153_x146_x192,88
x16_x31_x153,294
x158_x201_x293,26
x20_x66_x17,113
x100_x25_x7,138
x52_x73_x74,111
x74_x186_x32,304
x10_x11_x344,46
x79_x80_x38,72
x30_x207_x199,427
x5_x38_x81,80
x69_x22_x6,503
x270_x229_x229,9
x104_x29_x10,75
x12_x13_x45,36
x137_x143_x124,49
x168_x163_x163,151
x3_x61_x123,12
x192_x1_x29,81
x176_x121_x191,228
x206_x207_x198,118
x142_x54_x176,34
x66_x31_x32,53
x33_x266_x73,99
x12_x23_x62,52
x72_x73_x124,176
x346_x282_x347,44
x38_x79_x167,82
x11_x38_x79,85
x12_x113_x69,32
x29_x11_x42,104
x18_x7_x30,140
x123_x74_x158,62
x20_x64_x69,128
x31_x32_x105,158
x113_x69_x65,44
x69_x22_x4,78
x64_x69_x22,158
x25_x16_x176,120
x227_x270_x229,8
x123_x346_x282,2
x229_x230_x37,3
x348_x349_x282,125
x121_x170_x137,46
x21_x22_x64,100
x168_x163_x186,67
x342_x343_x156,17
x80_x33_x168,33
x19_x69_x239,178
x80_x1_x2,78
x30_x24_x101,165
x239_x43_x49,185
x247_x272_x342,18
x8_x5_x38,38
x80_x3_x4,87
x28_x6_x7,122
x19_x69_x22,312
x54_x176_x163,44
x32_x105_x96,29
x191_x176_x186,83
x20_x4_x9,208
x54_x52_x73,44
x52_x53_x101,62
x11_x344_x345,51
x24_x101_x9,323
x5_x21_x239,102
x37_x19_x69,168
x44_x69_x239,156
x168_x158_x73,58
x4_x9_x12,59
x18_x16_x52,137
x37_x19_x20,98
x8_x14_x50,203
x343_x156_x177,17
x7_x19_x104,84
x38_x100_x25,121
x6_x19_x227,32
x167_x11_x33,38
x12_x13_x30,58
x11_x3_x64,170
x3_x66_x52,58
x9_x11_x38,104
x19_x104_x2,287
x43_x37_x19,177
x87_x60_x4,60
x22_x61_x62,167
x18_x30_x123,104
x6_x30_x123,267
x201_x293_x278,27
x203_x80_x3,81
x123_x74_x186,266
x146_x192_x1,95
x73_x124_x32,198
x158_x203_x80,31
x72_x53_x25,168
x114_x25_x7,207
x21_x65_x68,205
x79_x80_x33,69
x43_x44_x69,181
x22_x66_x31,240
x137_x114_x25,107
x72_x53_x206,118
x7_x247_x272,159
x38_x79_x80,80
x61_x62_x167,72
x123_x124_x32,237
x198_x131_x18,345
x168_x158_x203,65
x170_x9_x12,35
x18_x8_x14,47
x18_x16_x31,69
x69_x65_x239,21
x206_x123_x74,37
