x_ngram,file_count
x177_x12_x15,37
x355_x132_x112,47
x132_x112_x89,2
x53_x101_x179,2
x30_x207_x198,29
x10_x105_x96,70
x11_x3_x66,24
x8_x9_x324,20
x140_x182_x167,41
x48_x554_x405,2
x137_x143_x124,47
x10_x26_x114,59
x132_x133_x35,5
x364_x180_x249,18
x6_x8_x9,66
x26_x143_x131,39
x49_x9_x12,20
x137_x114_x103,7
x432_x129_x375,8
x134_x144_x133,60
x137_x138_x63,84
x26_x114_x115,38
x10_x11_x3,70
x143_x131_x432,4
x25_x30_x24,17
x96_x18_x407,32
x154_x121_x18,26
x355_x470_x141,61
x112_x89_x299,2
x32_x12_x271,16
x176_x158_x203,14
x18_x407_x144,21
x32_x26_x114,50
x144_x133_x10,33
x12_x134_x144,71
x31_x32_x105,49
x132_x112_x15,65
x31_x32_x11,47
x52_x53_x25,66
x203_x167_x12,73
x105_x96_x18,84
x9_x35_x36,14
x136_x13_x8,42
x118_x470_x117,63
x84_x299_x217,2
x101_x95_x146,34
x96_x18_x8,89
x133_x10_x12,36
x167_x355_x470,30
x114_x115_x116,29
x3_x6_x16,29
x12_x23_x123,49
x132_x133_x12,52
x167_x12_x13,103
x182_x63_x15,39
x17_x432_x129,3
x14_x13_x407,96
x24_x206_x24,20
x73_x124_x153,19
x144_x133_x105,12
x554_x405_x82,2
x8_x95_x208,41
x217_x15_x14,7
x32_x105_x96,51
x25_x8_x5,4
x53_x25_x30,19
x32_x12_x183,72
x112_x13_x7,90
x23_x24_x206,54
x203_x323_x56,4
x131_x432_x144,4
x12_x23_x24,70
x118_x470_x259,16
x103_x104_x136,8
x5_x3_x4,61
x122_x24_x25,27
x52_x53_x101,57
x13_x84_x299,4
x18_x407_x116,59
x217_x134_x116,1
x32_x12_x113,17
x170_x95_x96,40
x17_x18_x407,39
x112_x15_x9,56
x9_x324_x180,30
x33_x34_x170,11
x118_x132_x112,69
x96_x170_x9,69
x208_x203_x167,32
x114_x25_x30,49
x134_x144_x112,82
x18_x16_x52,34
x179_x180_x177,33
x3_x66_x17,15
x186_x32_x105,16
x12_x134_x116,74
x32_x12_x13,116
x182_x167_x10,36
x10_x26_x143,19
x10_x26_x138,25
x7_x16_x176,75
x13_x16_x52,110
x62_x167_x324,8
x112_x183_x17,27
x182_x167_x355,5
x112_x134_x116,9
x32_x11_x3,42
x206_x24_x25,27
x180_x177_x12,37
x12_x134_x488,9
x116_x117_x137,15
x143_x124_x32,32
x9_x12_x134,80
x248_x377_x132,7
x25_x7_x407,16
x384_x275_x12,5
x95_x208_x203,34
x12_x113_x20,34
x355_x132_x133,20
x95_x146_x32,81
x254_x350_x18,11
x170_x9_x10,92
x167_x105_x96,52
x12_x271_x248,47
x144_x383_x140,4
x470_x117_x14,64
x1_x136_x13,54
x140_x182_x63,9
x89_x299_x217,5
x25_x30_x123,13
x33_x34_x460,1
x12_x183_x17,93
x383_x114_x25,12
x18_x8_x9,97
x8_x137_x143,45
x432_x144_x133,10
x377_x132_x112,14
x170_x5_x33,1
x180_x249_x113,9
x131_x170_x137,15
x134_x116_x259,23
x25_x16_x52,26
x176_x186_x32,71
x31_x364_x180,13
x17_x122_x24,19
x113_x104_x29,32
x114_x101_x95,14
x82_x137_x114,1
x8_x9_x105,84
x133_x26_x114,10
x17_x170_x95,56
x11_x33_x250,30
x460_x46_x49,1
x183_x52_x53,65
x123_x124_x32,81
x105_x146_x125,80
x32_x35_x36,2
x271_x248_x377,6
x25_x7_x30,33
x144_x133_x26,8
x134_x144_x383,18
x118_x132_x133,46
x25_x16_x17,29
x144_x112_x134,10
x104_x136_x15,34
x112_x13_x16,41
x407_x144_x133,48
x96_x18_x16,60
x124_x32_x10,32
x101_x179_x180,12
x198_x124_x32,21
x3_x4_x9,58
x16_x52_x203,91
x114_x25_x16,52
x18_x30_x62,54
x132_x112_x13,72
x375_x25_x30,5
x63_x23_x24,11
x9_x11_x33,21
x96_x170_x5,5
x116_x259_x17,24
x33_x250_x390,10
x470_x259_x52,13
x104_x136_x13,46
x183_x31_x364,4
x124_x153_x96,14
x57_x407_x116,2
x275_x12_x15,12
x407_x144_x383,25
x138_x167_x105,22
x170_x5_x1,4
x167_x10_x26,11
x180_x377_x132,14
x10_x12_x134,60
x125_x50_x384,4
x53_x101_x9,38
x117_x137_x114,27
x52_x203_x323,4
x15_x9_x35,17
x180_x249_x15,38
x13_x407_x116,96
x133_x12_x13,68
x138_x63_x23,10
x432_x144_x112,17
x141_x8_x9,85
x14_x15_x118,76
x15_x118_x132,75
x350_x18_x7,7
x16_x176_x158,18
x50_x384_x275,6
x203_x63_x13,57
x136_x13_x30,18
x9_x10_x105,72
x96_x18_x19,7
x167_x105_x154,5
x104_x29_x12,32
x53_x25_x7,49
x34_x170_x14,23
x144_x112_x13,84
x167_x12_x183,77
x249_x13_x8,20
x9_x355_x132,43
x73_x131_x170,33
